0.9649821596906841 0.9510566058032845 0.5302943047025872 0.6981963156283477 
0.597811849803105 0.599180725194594 0.9368752767141885 0.8917691287097922 
0.3521424399992369 0.41910058300461805 0.717049777442213 0.5380925905495667 
0.06374768788365648 0.03567084873159896 0.2869787266022017 0.10498228966887097 
0.6898084578177642 0.6205319089796157 0.4815623335263953 0.5487255713429201 
0.5360545506164782 0.654382142960148 0.7065938313935076 0.6062699335723694 
0.33861487233439447 0.3351022355210071 0.710958832969944 0.7136574647906863 
0.4948814934461494 0.4607544292734891 0.2284552827123879 0.33778733938517413 
0.0177866262877312 -0.047956511133671983 0.18940559831776138 0.37533933839281586 
0.29876614552337455 0.23889022537035864 0.09623075689195615 0.023882115064653223 
